white,black,event,date,cpLoss,cpLoss1150,cpLoss1120,cpLoss2130,cpLoss3140,cpLoss50end,shareTopMoves,shareTopMoves1150,shareTopMoves1120,shareTopMoves2130,shareTopMoves3140,shareTopMoves50end,shareVGMoves,shareVGMoves1150,shareVGMoves1120,shareVGMoves2130,shareVGMoves3140,shareVGMoves50end,stdDevCPLoss,stDevCPLoss1150
"Caruana, Fabiano","Nakamura, Hikaru",FIDE Candidates 2022,2022.06.17,0.2495,0.2495,0.12299999999999997,0.09399999999999997,0.403,,0.5,0.5,0.3,0.5,0.7,,0.625,0.625,0.7,0.5,0.7,,0.6019197919137034,0.6019197919137034
"Nepomniachtchi, Ian","Caruana, Fabiano",FIDE Candidates 2022,2022.06.18,0.2281818181818182,0.2281818181818182,0.08199999999999999,0.22800000000000004,0.96,,0.4090909090909091,0.4090909090909091,0.3,0.5,,,0.5909090909090909,0.5909090909090909,0.4,0.5,,,0.5006722753186232,0.5006722753186232
"Caruana, Fabiano","Duda, J",FIDE Candidates 2022,2022.06.19,0.04682926829268293,0.048,0.11100000000000002,0.016,0.038,-0.0,0.6829268292682927,0.675,0.9,0.8,0.9,1.0,0.7804878048780488,0.775,0.9,0.9,0.9,1.0,0.09532678071744173,0.09624221580244346
"Ding, Liren","Caruana, Fabiano",FIDE Candidates 2022,2022.06.21,0.041509433962264156,0.04975,0.10499999999999998,0.05100000000000001,0.030000000000000006,0.01615384615384615,0.7169811320754716,0.675,0.6,0.8,0.9,0.8461538461538461,0.7924528301886793,0.75,0.7,0.8,1.0,0.9230769230769231,0.10879402250291946,0.12198124067627394
"Caruana, Fabiano","Rapport, Richard",FIDE Candidates 2022,2022.06.22,0.1535714285714286,0.1535714285714286,0.21500000000000002,-0.0,,,0.6428571428571429,0.6428571428571429,1.0,,,,0.7142857142857143,0.7142857142857143,1.0,,,,0.2832940071824579,0.2832940071824579
"Firouzja, Alireza","Caruana, Fabiano",FIDE Candidates 2022,2022.06.23,0.07032258064516124,0.07032258064516124,0.093,0.2059999999999999,-0.0810000000000001,,0.5806451612903226,0.5806451612903226,0.5,0.9,1.0,,0.6451612903225806,0.6451612903225806,0.5,0.9,1.0,,0.26500923092058193,0.26500923092058193
"Caruana, Fabiano","Radjabov, Teimour",FIDE Candidates 2022,2022.06.25,0.08282608695652179,0.09525000000000006,0.11300000000000002,0.077,0.0870000000000001,-0.0,0.6739130434782609,0.625,0.6,0.6,0.8,1.0,0.7391304347826086,0.7,0.7,0.6,0.8,1.0,0.318431315067251,0.3402712907108845
"Nakamura, Hikaru","Caruana, Fabiano",FIDE Candidates 2022,2022.06.26,0.24730158730158733,0.24225,0.13000000000000003,0.366,0.32199999999999995,0.25608695652173913,0.5238095238095238,0.45,0.3,0.5,0.6,0.6521739130434783,0.5873015873015873,0.5,0.4,0.5,0.6,0.7391304347826086,0.536557745289077,0.4677578131842073
"Caruana, Fabiano","Nepomniachtchi, Ian",FIDE Candidates 2022,2022.06.27,0.13533333333333333,0.13533333333333333,0.14200000000000002,0.21999999999999997,0.044,,0.43333333333333335,0.43333333333333335,0.2,0.8,,,0.6,0.6,0.5,0.8,,,0.21230643652161313,0.21230643652161313
"Duda, J","Caruana, Fabiano",FIDE Candidates 2022,2022.06.29,0.3130434782608696,0.36000000000000004,0.285,0.409,0.7459999999999999,0.0,0.6086956521739131,0.55,0.5,0.5,1.0,1.0,0.6304347826086957,0.575,0.5,0.5,1.0,1.0,0.5760126139252213,0.6045638393895519
