white,black,event,date,cpLoss,cpLoss1150,cpLoss1120,cpLoss2130,cpLoss3140,cpLoss50end,shareTopMoves,shareTopMoves1150,shareTopMoves1120,shareTopMoves2130,shareTopMoves3140,shareTopMoves50end,shareVGMoves,shareVGMoves1150,shareVGMoves1120,shareVGMoves2130,shareVGMoves3140,shareVGMoves50end,stdDevCPLoss,stDevCPLoss1150
"Giri, A","Andreikin, Dmitry",FIDE Grand Prix 2 playoff,2022.03.11,0.2664150943396226,0.353,0.12599999999999997,0.372,0.914,-0.0,0.6415094339622641,0.525,0.3,0.6,1.0,1.0,0.7358490566037735,0.65,0.4,0.6,1.0,1.0,0.798074833438431,0.9043688832125288
"Giri, A","Yu, Yangyi",FIDE Grand Prix 3 Pool D,2022.03.22,0.3668181818181818,0.3668181818181818,0.092,0.681,0.17,,0.4090909090909091,0.4090909090909091,0.2,0.0,,,0.5,0.5,0.3,0.5,,,0.7668698676694722,0.7668698676694722
"Tabatabaei, M","Giri, A",FIDE Grand Prix 3 Pool D,2022.03.23,0.045312500000000006,0.045312500000000006,0.063,0.06499999999999999,0.017,,0.65625,0.65625,0.6,0.8,1.0,,0.71875,0.71875,0.6,1.0,1.0,,0.07461662769806912,0.07461662769806912
"Giri, A","Vitiugov, Nikita",FIDE Grand Prix 3 Pool D,2022.03.24,0.07150000000000001,0.07150000000000001,0.126,0.016999999999999998,,,0.65,0.65,0.9,,,,0.65,0.65,0.9,,,,0.1152697066152157,0.1152697066152157
"Yu, Yangyi","Giri, A",FIDE Grand Prix 3 Pool D,2022.03.25,0.2310344827586207,0.2310344827586207,0.187,0.12899999999999995,0.3933333333333333,,0.4827586206896552,0.4827586206896552,0.5,0.6666666666666666,,,0.5517241379310345,0.5517241379310345,0.7,0.6666666666666666,,,0.4494150549610191,0.4494150549610191
"Vitiugov, Nikita","Giri, A",FIDE Grand Prix 3 Pool D,2022.03.27,0.021,0.021,0.04000000000000001,0.0019999999999999996,,,0.8,0.8,1.0,,,,0.9,0.9,1.0,,,,0.07369210484027088,0.07369210484027088
"Giri, A","Tabatabaei, M",FIDE Grand Prix 3 Pool D,2022.03.28,0.3105,0.3105,0.346,0.27499999999999997,,,0.45,0.45,0.7,,,,0.45,0.45,0.7,,,,0.5458887008211569,0.5458887008211569
"Giri, A","Topalov, Veselin",10th Norway Chess 2022,2022.05.31,0.06454545454545454,0.06454545454545454,0.10300000000000001,0.039,-0.0,,0.5,0.5,0.6,1.0,,,0.6363636363636364,0.6363636363636364,0.8,1.0,,,0.09179310445765536,0.09179310445765536
"Wang, Hao","Giri, A",10th Norway Chess 2022,2022.06.01,0.04727272727272727,0.04727272727272727,0.11100000000000002,-0.007000000000000001,0.0,,0.7272727272727273,0.7272727272727273,1.0,1.0,,,0.8636363636363636,0.8636363636363636,1.0,1.0,,,0.09856986007912012,0.09856986007912012
"Giri, A","So, Wesley",10th Norway Chess 2022,2022.06.02,0.024285714285714285,0.024285714285714285,0.051000000000000004,-0.0,-0.0,,0.7619047619047619,0.7619047619047619,1.0,1.0,,,0.9047619047619048,0.9047619047619048,1.0,1.0,,,0.04717747646615157,0.04717747646615157
"Carlsen, Magnus","Giri, A",10th Norway Chess 2022,2022.06.03,0.4404347826086956,0.4404347826086956,0.39999999999999997,0.613,0.0,,0.6521739130434783,0.6521739130434783,0.7,1.0,,,0.6956521739130435,0.6956521739130435,0.7,1.0,,,0.8406733138106383,0.8406733138106383
"Giri, A","Radjabov, Teimour",10th Norway Chess 2022,2022.06.05,0.21100000000000005,0.21100000000000005,0.22800000000000004,0.211,0.19400000000000012,,0.4,0.4,0.3,0.7,,,0.43333333333333335,0.43333333333333335,0.3,0.7,,,0.36460039533146704,0.36460039533146704
"Giri, A",Anand V,10th Norway Chess 2022,2022.06.06,0.08040000000000001,0.08040000000000001,0.096,0.05300000000000001,0.10400000000000001,,0.6,0.6,0.5,0.8,,,0.72,0.72,0.8,0.8,,,0.1349530782654969,0.1349530782654969
"Mamedyarov, Shakhriyar","Giri, A",10th Norway Chess 2022,2022.06.07,0.24517857142857144,0.0975,0.088,0.06100000000000002,0.154,0.6143749999999999,0.5535714285714286,0.575,0.6,0.6,0.6,0.5,0.625,0.675,0.8,0.6,0.7,0.5,0.6480572114795493,0.19215044853394142
"Giri, A","Tari, Aryan",10th Norway Chess 2022,2022.06.09,0.2211764705882353,0.30025,0.063,0.267,0.48400000000000015,-0.06636363636363636,0.5098039215686274,0.4,0.3,0.3,0.6,0.9090909090909091,0.6274509803921569,0.525,0.4,0.3,0.7,1.0,0.5706930770872327,0.6119388586016308
"Vachier-Lagrave, Maxime","Giri, A",10th Norway Chess 2022,2022.06.10,0.015454545454545459,0.015454545454545459,0.016,0.014000000000000002,0.020000000000000004,,0.9545454545454546,0.9545454545454546,0.9,1.0,,,0.9545454545454546,0.9545454545454546,0.9,1.0,,,0.030036053371981185,0.030036053371981185
"Grandelius, Nils","Giri, A",44th Olympiad 2022,2022.07.31,0.08914893617021277,0.10475000000000001,0.08199999999999999,0.06399999999999999,0.13099999999999998,0.0,0.5319148936170213,0.45,0.4,0.5,0.3,1.0,0.7021276595744681,0.65,0.8,0.7,0.4,1.0,0.16043188704019676,0.16935757195793513
"Boruchovsky, Avital","Giri, A",44th Olympiad 2022,2022.08.01,0.15500000000000003,0.15500000000000003,0.20800000000000002,0.24299999999999997,0.045000000000000005,,0.4375,0.4375,0.2,0.7,1.0,,0.5,0.5,0.3,0.7,1.0,,0.23086094124721132,0.23086094124721132
"Giri, A","Hansen, Eric",44th Olympiad 2022,2022.08.02,0.3323333333333333,0.3323333333333333,0.2,0.085,0.712,,0.3333333333333333,0.3333333333333333,0.5,0.3,,,0.4,0.4,0.5,0.3,,,0.541903944493368,0.541903944493368
"Giri, A","Jobava, Baadur",44th Olympiad 2022,2022.08.03,0.06136363636363638,0.06136363636363638,0.16799999999999998,-0.03299999999999999,-0.0,,0.6818181818181818,0.6818181818181818,0.9,1.0,,,0.6818181818181818,0.6818181818181818,0.9,1.0,,,0.2312758702038069,0.2312758702038069
"Moussard, Jules","Giri, A",44th Olympiad 2022,2022.08.05,0.066,0.066,0.11799999999999997,0.025,0.044,,0.52,0.52,0.7,0.6,,,0.84,0.84,1.0,0.8,,,0.11750886491381547,0.11750886491381547
"Giri, A","Erdos, Viktor",44th Olympiad 2022,2022.08.06,0.09121212121212122,0.09121212121212122,0.16099999999999998,0.097,0.043000000000000003,,0.6666666666666666,0.6666666666666666,0.7,0.8,1.0,,0.696969696969697,0.696969696969697,0.7,0.8,1.0,,0.18304298634059935,0.18304298634059935
"Giri, A","Maghsoodloo, Parham",44th Olympiad 2022,2022.08.07,0.17582089552238808,0.20249999999999999,0.189,0.21000000000000002,0.29399999999999993,0.13629629629629628,0.5223880597014925,0.4,0.3,0.4,0.6,0.7037037037037037,0.6119402985074627,0.525,0.3,0.5,0.8,0.7407407407407407,0.3103426710849727,0.324714865058167
"Indjic, Aleksandar","Giri, A",44th Olympiad 2022,2022.08.08,0.2536363636363636,0.2536363636363636,0.196,0.618,0.012,,0.6363636363636364,0.6363636363636364,0.4,0.9,0.6666666666666666,,0.7575757575757576,0.7575757575757576,0.5,1.0,1.0,,0.7740470681013939,0.7740470681013939
"Abdusattorov, Nodirbek","Giri, A",44th Olympiad 2022,2022.08.09,0.18314285714285714,0.18314285714285714,0.21000000000000002,0.312,0.119,,0.42857142857142855,0.42857142857142855,0.3,0.5,1.0,,0.4857142857142857,0.4857142857142857,0.3,0.6,1.0,,0.25535179226926535,0.25535179226926535
