white,black,event,date,cpLoss,cpLoss1150,cpLoss1120,cpLoss2130,cpLoss3140,cpLoss50end,shareTopMoves,shareTopMoves1150,shareTopMoves1120,shareTopMoves2130,shareTopMoves3140,shareTopMoves50end,shareVGMoves,shareVGMoves1150,shareVGMoves1120,shareVGMoves2130,shareVGMoves3140,shareVGMoves50end,stdDevCPLoss,stDevCPLoss1150
Nihal Sarin,"Grigorian, Spartak",I Menorca Open 2022,2022.04.23,0.136,0.136,0.136,,,,0.6,0.6,,,,,0.7,0.7,,,,,0.2639949494466387,0.2639949494466387
Nihal Sarin,"Batsiashvili, Nino",I Menorca Open 2022,2022.04.24,0.11071428571428574,0.11625000000000003,0.067,0.19,0.20800000000000018,-0.0,0.6666666666666666,0.65,0.3,0.7,1.0,1.0,0.6904761904761905,0.675,0.3,0.7,1.0,1.0,0.2735083077807457,0.279254387289641
Nihal Sarin,"Mamedyarov, Shakhriyar",Bundesliga 2021-22,2022.04.30,0.03081967213114753,0.057499999999999996,0.076,0.026000000000000013,0.023000000000000003,-0.020000000000000028,0.7213114754098361,0.625,0.8,0.7,0.4,0.9047619047619048,0.8032786885245902,0.75,0.9,0.8,0.6,0.9047619047619048,0.24211770609882588,0.10083624704414935
"Harikrishna, Pentala",Nihal Sarin,Bundesliga 2021-22,2022.05.01,0.06833333333333333,0.06833333333333333,0.027999999999999997,0.177,0.0,,0.7,0.7,0.5,1.0,,,0.7666666666666667,0.7666666666666667,0.5,1.0,,,0.16521842039186063,0.16521842039186063
"Vokhidov, Shamsiddin",Nihal Sarin,5th Sharjah Masters 2022,2022.05.21,0.015833333333333335,0.015833333333333335,0.013000000000000001,0.024,0.006,,0.8333333333333334,0.8333333333333334,0.9,0.9,0.8333333333333334,,0.9444444444444444,0.9444444444444444,0.9,1.0,1.0,,0.07647128312547884,0.07647128312547884
Nihal Sarin,"Muradli, Mahammad",5th Sharjah Masters 2022,2022.05.22,0.5105714285714285,0.5105714285714285,0.5209999999999999,0.42699999999999994,0.30399999999999994,,0.34285714285714286,0.34285714285714286,0.3,0.5,0.6,,0.4,0.4,0.3,0.5,0.6,,0.7522591185971791,0.7522591185971791
"Assaubayeva, Bibisara",Nihal Sarin,5th Sharjah Masters 2022,2022.05.23,0.1975,0.1975,0.158,0.26333333333333325,,,0.25,0.25,0.0,,,,0.3125,0.3125,0.16666666666666666,,,,0.18520259177452134,0.18520259177452134
Nihal Sarin,"Gharibyan, Mamikon",5th Sharjah Masters 2022,2022.05.24,0.16612903225806452,0.20299999999999999,0.192,0.118,0.083,0.0990909090909091,0.532258064516129,0.375,0.5,0.3,0.4,0.8181818181818182,0.6451612903225806,0.525,0.5,0.4,0.7,0.8636363636363636,0.3525706758061316,0.39167752303557335
"Msellek, Ilyass",Nihal Sarin,5th Sharjah Masters 2022,2022.05.25,0.3278947368421053,0.3278947368421053,0.298,0.3611111111111111,,,0.21052631578947367,0.21052631578947367,0.2222222222222222,,,,0.3684210526315789,0.3684210526315789,0.4444444444444444,,,,0.44886992606579895,0.44886992606579895
Nihal Sarin,"Baenziger, Fabian",5th Sharjah Masters 2022,2022.05.26,0.48482758620689653,0.48482758620689653,0.164,0.004999999999999938,1.3744444444444446,,0.4827586206896552,0.4827586206896552,0.6,0.4444444444444444,,,0.5517241379310345,0.5517241379310345,0.7,0.4444444444444444,,,1.2490642803133392,1.2490642803133392
